name,lookback,skip,top_n,trend_window,vol_window,rebalance,score,weighting,absolute_momentum,max_weight,target_vol,signal_mode,roc_windows,roc_weights,positive_rule,short_window,short_weight
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_equal_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_score_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_equal_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_score_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,2.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend0_vol63_equal_monthly_posscore_raw,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_equal_monthly_posscore_raw,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend0_vol63_equal_monthly_posall_windows_raw,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_equal_monthly_posall_windows_raw,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_equal_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_score_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_equal_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_score_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend0_vol63_equal_monthly_posscore_raw,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,2.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_equal_monthly_posscore_raw,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,2.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend0_vol63_equal_monthly_posall_windows_raw,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,2.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_equal_monthly_posall_windows_raw,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_equal_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_score_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_equal_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_score_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,2.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend0_vol63_equal_monthly_posscore_raw,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_equal_monthly_posscore_raw,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend0_vol63_equal_monthly_posall_windows_raw,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_equal_monthly_posall_windows_raw,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_equal_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_score_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_equal_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_score_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend0_vol63_equal_monthly_posscore_raw,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,2.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posscore_raw,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,2.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend0_vol63_equal_monthly_posall_windows_raw,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,2.0
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posall_windows_raw,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_score_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,2.0
top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_score_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,roc_short_blend_risk_adjusted,score_inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,2.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend0_vol21_equal_monthly_posscore_raw,252,0,1,0,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend0_vol21_equal_monthly_posall_windows_raw,252,0,1,0,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend0_vol63_equal_monthly_posscore_raw,252,0,1,0,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend0_vol63_equal_monthly_posall_windows_raw,252,0,1,0,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_equal_monthly_posscore_raw,252,0,1,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_equal_monthly_posall_windows_raw,252,0,1,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_equal_monthly_posscore_raw,252,0,1,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_equal_monthly_posall_windows_raw,252,0,1,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_equal_monthly_posscore_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_equal_monthly_posall_windows_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_inv_vol_monthly_posscore_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_inv_vol_monthly_posall_windows_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_equal_monthly_posscore_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_equal_monthly_posall_windows_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,1",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,1",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend0_vol21_equal_monthly_posscore_raw,252,0,1,0,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend0_vol21_equal_monthly_posall_windows_raw,252,0,1,0,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend0_vol63_equal_monthly_posscore_raw,252,0,1,0,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend0_vol63_equal_monthly_posall_windows_raw,252,0,1,0,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_equal_monthly_posscore_raw,252,0,1,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_equal_monthly_posall_windows_raw,252,0,1,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_equal_monthly_posscore_raw,252,0,1,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_equal_monthly_posall_windows_raw,252,0,1,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_equal_monthly_posscore_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_equal_monthly_posall_windows_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_inv_vol_monthly_posscore_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_inv_vol_monthly_posall_windows_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_equal_monthly_posscore_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_equal_monthly_posall_windows_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","2,1,1",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend0_vol21_equal_monthly_posscore_raw,252,0,1,0,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend0_vol21_equal_monthly_posall_windows_raw,252,0,1,0,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend0_vol63_equal_monthly_posscore_raw,252,0,1,0,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend0_vol63_equal_monthly_posall_windows_raw,252,0,1,0,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol21_equal_monthly_posscore_raw,252,0,1,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol21_equal_monthly_posall_windows_raw,252,0,1,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_equal_monthly_posscore_raw,252,0,1,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top1_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_equal_monthly_posall_windows_raw,252,0,1,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol21_equal_monthly_posscore_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol21_equal_monthly_posall_windows_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol21_inv_vol_monthly_posscore_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol21_inv_vol_monthly_posall_windows_raw,252,0,2,200,21,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_equal_monthly_posscore_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_equal_monthly_posall_windows_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,equal,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_inv_vol_monthly_posscore_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",score,21,1.0
top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_inv_vol_monthly_posall_windows_raw,252,0,2,200,63,monthly,short_risk_adjusted_roc_filter,inv_vol,True,1.0,0.0,raw,"252,126,63","1,1,2",all_windows,21,1.0
